id,apn,sale_date,opening_bid,winning_bid,notes
2164,2158181628,5/9/2018,"$2,500.00","$2,600.00",
2165,2159423621,5/9/2018,"$2,300.00","$2,400.00",
2166,2159433709,5/9/2018,"$2,300.00","$2,300.00",
2167,2159433711,5/9/2018,"$2,300.00","$2,300.00",
2168,2159433712,5/9/2018,"$2,400.00","$2,400.00",
2169,2159453809,5/9/2018,"$2,500.00","$2,600.00",Forfeited
2170,2159453810,5/9/2018,"$2,500.00","$2,600.00",Forfeited
2171,2159464018,5/9/2018,"$2,400.00","$2,500.00",Forfeited
2172,2159474101,5/9/2018,"$2,100.00","$2,100.00",
2173,2886510602,5/9/2018,$100.00,$100.00,
2174,2886510611,5/9/2018,"$2,200.00",-,No Bids
2175,2886510724,5/9/2018,"$2,100.00",-,No Bids
2176,2886510916,5/9/2018,$100.00,$100.00,
2177,2886513922,5/9/2018,"$2,000.00",-,No Bids
2178,2886514806,5/9/2018,$100.00,-,No Bids
2179,2886516404,5/9/2018,"$2,100.00",-,No Bids
2180,2886801229,5/9/2018,"$1,400.00","$1,400.00",
2181,2886801438,5/9/2018,"$1,400.00","$1,400.00",
2182,2886803117,5/9/2018,"$1,400.00","$1,400.00",
2183,2886804148,5/9/2018,"$1,500.00","$1,500.00",
2184,2886809432,5/9/2018,"$1,500.00","$1,500.00",
2185,2886810727,5/9/2018,"$1,500.00","$1,500.00",
2188,2886813741,5/9/2018,"$1,400.00","$1,400.00",
2189,2886814522,5/9/2018,"$1,500.00","$1,500.00",
2190,2886816549,5/9/2018,"$1,500.00","$1,500.00",
2191,2886816645,5/9/2018,"$1,400.00","$1,400.00",
2192,2886817337,5/9/2018,"$1,400.00","$1,400.00",
2193,2886818122,5/9/2018,"$1,500.00","$1,500.00",
2195,2886820445,5/9/2018,"$1,500.00","$1,500.00",
2196,2886820802,5/9/2018,"$1,400.00","$1,400.00",
2197,2886820839,5/9/2018,"$1,400.00","$1,400.00",
2198,2886822122,5/9/2018,"$1,500.00","$1,500.00",
2199,2886824415,5/9/2018,"$1,400.00","$1,400.00",
2200,2886824846,5/9/2018,"$1,400.00","$1,400.00",
2201,2886825246,5/9/2018,"$1,500.00","$1,500.00",
2203,2982130103,5/9/2018,$100.00,$100.00,
2204,2982130131,5/9/2018,"$1,900.00",-,No Bids
2205,2982130173,5/9/2018,$100.00,$100.00,
2206,2982130175,5/9/2018,$100.00,$100.00,
2208,2982130225,5/9/2018,$100.00,$100.00,
2209,2982130235,5/9/2018,$100.00,-,No Bids
2210,2982130259,5/9/2018,$100.00,$100.00,Forfeited
2211,2982130264,5/9/2018,$100.00,$100.00,Forfeited
2212,2982130274,5/9/2018,$100.00,-,No Bids
2213,2982130320,5/9/2018,$100.00,-,No Bids
2214,2982130349,5/9/2018,$100.00,$100.00,Forfeited
2215,2982130362,5/9/2018,$100.00,-,No Bids
2216,2982130369,5/9/2018,$100.00,-,No Bids
2217,2982130401,5/9/2018,$100.00,$100.00,Forfeited
2218,2982130412,5/9/2018,$100.00,$100.00,Forfeited
2219,2982130422,5/9/2018,$100.00,$100.00,Forfeited
2220,2982130424,5/9/2018,$100.00,$100.00,Forfeited
2221,2982130426,5/9/2018,"$1,800.00",-,No Bids
2222,2982130446,5/9/2018,$100.00,$100.00,
2223,2982130457,5/9/2018,$100.00,-,No Bids
2224,2982130465,5/9/2018,$100.00,-,No Bids
2225,2982130476,5/9/2018,$100.00,$100.00,Forfeited
2226,2982130507,5/9/2018,$100.00,$100.00,Forfeited
2227,2982130521,5/9/2018,$100.00,-,No Bids
2229,2982130539,5/9/2018,$100.00,$100.00,Forfeited
2230,2982130541,5/9/2018,$100.00,$100.00,Forfeited
2231,2982130552,5/9/2018,$100.00,$100.00,Forfeited
2232,2982130561,5/9/2018,$100.00,-,No Bids
2233,2982130570,5/9/2018,$100.00,-,No Bids
2234,2982130573,5/9/2018,$100.00,$100.00,Forfeited
2235,2982130605,5/9/2018,$100.00,-,No Bids
2236,2982130614,5/9/2018,$100.00,-,No Bids
2237,2982130618,5/9/2018,$100.00,$100.00,Forfeited
2238,2982130640,5/9/2018,$100.00,$100.00,Forfeited
2239,2982130646,5/9/2018,$100.00,$100.00,Forfeited
2240,2982130652,5/9/2018,$100.00,$100.00,Forfeited
2241,2982130653,5/9/2018,$100.00,-,No Bids
2242,2982130660,5/9/2018,$100.00,-,No Bids
2243,2982130661,5/9/2018,$100.00,$100.00,Forfeited
2244,2982130678,5/9/2018,"$1,900.00",-,No Bids
2245,2982130679,5/9/2018,"$1,900.00",-,No Bids
2246,2982130682,5/9/2018,$100.00,$100.00,Forfeited
2247,2982130683,5/9/2018,$100.00,$100.00,Forfeited
2248,2982130684,5/9/2018,$100.00,$100.00,Forfeited
2249,2982130704,5/9/2018,$100.00,-,No Bids
2250,2982130710,5/9/2018,$100.00,$100.00,Forfeited
2251,2982130717,5/9/2018,$100.00,$100.00,Forfeited
2252,2982130719,5/9/2018,$100.00,$100.00,Forfeited
2253,2982130720,5/9/2018,$100.00,$100.00,Forfeited
2254,2982130721,5/9/2018,$100.00,-,No Bids
2255,2982130734,5/9/2018,$100.00,$100.00,Forfeited
2256,2982130748,5/9/2018,$100.00,$100.00,Forfeited
2257,2982130749,5/9/2018,$100.00,$100.00,Forfeited
2258,2982130750,5/9/2018,"$1,700.00",-,No Bids
2259,2982130752,5/9/2018,$100.00,-,No Bids
2260,2982130757,5/9/2018,$100.00,-,No Bids
2261,2982130780,5/9/2018,$100.00,$100.00,Forfeited
2262,2982130781,5/9/2018,$100.00,$100.00,Forfeited
2263,2982130783,5/9/2018,$100.00,$100.00,Forfeited
2265,2982130812,5/9/2018,$100.00,-,No Bids
2266,2982130813,5/9/2018,$100.00,$100.00,Forfeited
2267,2982130817,5/9/2018,$100.00,$100.00,Forfeited
2268,2982130818,5/9/2018,$100.00,-,No Bids
2269,2982130841,5/9/2018,"$1,900.00",-,No Bids
2270,2982130855,5/9/2018,"$1,900.00",-,No Bids
2271,2982130873,5/9/2018,$100.00,-,No Bids
2272,2982130914,5/9/2018,$100.00,-,No Bids
2273,2982130916,5/9/2018,$100.00,-,No Bids
2274,2982130949,5/9/2018,$100.00,-,No Bids
2275,2982130951,5/9/2018,$100.00,-,No Bids
2276,2982130958,5/9/2018,$100.00,-,No Bids
2277,2982130959,5/9/2018,$100.00,-,No Bids
2278,2982130978,5/9/2018,$100.00,-,No Bids
2279,2982131021,5/9/2018,$100.00,-,No Bids
2280,2982131035,5/9/2018,"$1,900.00",-,No Bids
2281,2982131047,5/9/2018,$100.00,$100.00,
2282,2982131049,5/9/2018,$100.00,-,No Bids
2283,2982131074,5/9/2018,"$1,900.00",-,No Bids
2284,2982131075,5/9/2018,$100.00,-,No Bids
2285,2982131101,5/9/2018,$100.00,-,No Bids
2286,2982131105,5/9/2018,"$1,900.00",-,No Bids
2287,2982131118,5/9/2018,$100.00,-,No Bids
2288,2982131127,5/9/2018,$100.00,-,No Bids
2289,2982131135,5/9/2018,$100.00,-,No Bids
2290,2982131149,5/9/2018,$100.00,-,No Bids
2291,2982131160,5/9/2018,$100.00,$100.00,Forfeited
2292,2982131202,5/9/2018,$100.00,$100.00,Forfeited
2293,2982131211,5/9/2018,$100.00,$100.00,Forfeited
2294,2982131240,5/9/2018,$100.00,$100.00,Forfeited
2295,2982131249,5/9/2018,$100.00,-,No Bids
2296,2982131255,5/9/2018,"$1,900.00",-,No Bids
2297,2982131271,5/9/2018,$100.00,-,No Bids
2298,2982131321,5/9/2018,"$1,900.00",-,No Bids
2299,2982131346,5/9/2018,$100.00,-,No Bids
2300,2982131354,5/9/2018,"$1,900.00",-,No Bids
2301,2982131373,5/9/2018,$100.00,-,No Bids
2302,2982131401,5/9/2018,$100.00,-,No Bids
2303,2982131428,5/9/2018,$100.00,-,No Bids
2304,2982131503,5/9/2018,$100.00,-,No Bids
2305,2982131521,5/9/2018,"$1,900.00",-,No Bids
2306,2982131522,5/9/2018,"$1,800.00",-,No Bids
2307,2982131531,5/9/2018,$100.00,-,No Bids
2308,2982131543,5/9/2018,$100.00,-,No Bids
2309,2982131579,5/9/2018,"$1,900.00",-,No Bids
2310,2982131582,5/9/2018,$100.00,-,No Bids
2311,2982131611,5/9/2018,"$1,900.00",-,No Bids
2312,2982131622,5/9/2018,"$1,900.00",-,No Bids
2313,2982131631,5/9/2018,$100.00,$100.00,
2315,2982131676,5/9/2018,$100.00,$100.00,
2317,2982131755,5/9/2018,$100.00,-,No Bids
2318,2982131761,5/9/2018,$100.00,-,No Bids
2319,2982131762,5/9/2018,"$2,000.00",-,No Bids
2320,2982131764,5/9/2018,$100.00,-,No Bids
2321,2982131770,5/9/2018,$100.00,-,No Bids
2322,2982131771,5/9/2018,$100.00,-,No Bids
2323,2982131832,5/9/2018,$100.00,-,No Bids
2324,2982131857,5/9/2018,"$1,900.00",-,No Bids
2325,2982131912,5/9/2018,$100.00,-,No Bids
2326,2982131918,5/9/2018,"$1,900.00",-,No Bids
2327,2982132023,5/9/2018,$100.00,-,No Bids
2328,2982132030,5/9/2018,"$1,900.00",-,No Bids
2329,2982132041,5/9/2018,"$1,800.00",-,No Bids
2330,2982132067,5/9/2018,$100.00,$100.00,
2331,2982132068,5/9/2018,"$1,800.00",-,No Bids
2332,2982132113,5/9/2018,$100.00,-,No Bids
2333,2982132128,5/9/2018,$100.00,-,No Bids
2334,2982132129,5/9/2018,$100.00,-,No Bids
2335,2982132154,5/9/2018,$100.00,-,No Bids
2336,2982132160,5/9/2018,$100.00,-,No Bids
2337,2982132161,5/9/2018,$100.00,-,No Bids
2338,2982132174,5/9/2018,$100.00,-,No Bids
2339,2982132178,5/9/2018,$100.00,-,No Bids
2340,2982132179,5/9/2018,$100.00,-,No Bids
2341,2982132213,5/9/2018,$100.00,-,No Bids
2342,2982132305,5/9/2018,$100.00,-,No Bids
2343,2982132318,5/9/2018,"$2,000.00",-,No Bids
2344,2982132321,5/9/2018,$100.00,$100.00,Forfeited
2345,2982132328,5/9/2018,$100.00,$100.00,Forfeited
2346,2982132361,5/9/2018,$100.00,-,No Bids
2347,2982132364,5/9/2018,$100.00,$200.00,
2348,2982132365,5/9/2018,$100.00,$100.00,
2349,2982132366,5/9/2018,$100.00,-,No Bids
2350,2982132374,5/9/2018,$100.00,$100.00,
2351,2982132414,5/9/2018,$100.00,-,No Bids
2352,2982132415,5/9/2018,"$1,900.00",-,No Bids
2353,2982132420,5/9/2018,"$2,100.00",-,No Bids
2354,2982132436,5/9/2018,$100.00,-,No Bids
2355,2982132438,5/9/2018,$100.00,-,No Bids
2356,2982132510,5/9/2018,$100.00,-,No Bids
2357,2982132543,5/9/2018,$100.00,$100.00,
2358,2982132611,5/9/2018,$100.00,$300.00,
2359,2982132705,5/9/2018,"$2,100.00",-,No Bids
2360,2982132750,5/9/2018,"$2,100.00",-,No Bids
2362,2982132859,5/9/2018,$100.00,-,No Bids
2363,2982132912,5/9/2018,$100.00,-,No Bids
2364,2982132931,5/9/2018,"$2,000.00",-,No Bids
2365,2982132959,5/9/2018,"$1,800.00",-,No Bids
2366,2982133003,5/9/2018,"$2,000.00",-,No Bids
2367,2982133073,5/9/2018,$100.00,$200.00,
2368,2982133131,5/9/2018,$100.00,-,No Bids
2369,2982133134,5/9/2018,$100.00,$200.00,
2370,2982133138,5/9/2018,$100.00,-,No Bids
2371,2982133152,5/9/2018,$100.00,$100.00,Forfeited
2372,2982133160,5/9/2018,"$1,900.00",-,No Bids
2373,2982133164,5/9/2018,$100.00,-,No Bids
2374,2982133236,5/9/2018,"$2,100.00",-,No Bids
2375,2982133244,5/9/2018,$100.00,$100.00,
2376,2982133266,5/9/2018,"$1,900.00",-,No Bids
2377,2982133268,5/9/2018,"$2,100.00",-,No Bids
2378,2982133275,5/9/2018,"$2,100.00",-,No Bids
2379,2982133332,5/9/2018,$100.00,$100.00,Forfeited
2380,2982133349,5/9/2018,"$2,000.00",-,No Bids
2381,2982720401,5/9/2018,$100.00,-,No Bids
2382,2982720402,5/9/2018,$100.00,-,No Bids
2383,2982720408,5/9/2018,$100.00,-,No Bids
2384,2982720415,5/9/2018,$100.00,$100.00,
2385,2982720416,5/9/2018,$100.00,$100.00,
2386,2982720438,5/9/2018,$100.00,$100.00,Forfeited
2387,2982720447,5/9/2018,$100.00,-,No Bids
2388,2982720517,5/9/2018,$100.00,$100.00,
2389,2982720539,5/9/2018,"$2,000.00",-,No Bids
2390,2982720546,5/9/2018,"$1,900.00",-,No Bids
2391,2982720550,5/9/2018,$100.00,$100.00,
2392,2982720609,5/9/2018,$100.00,$100.00,
2393,2982720613,5/9/2018,$100.00,$100.00,
2394,2982720616,5/9/2018,$100.00,$100.00,
2395,2982720719,5/9/2018,$100.00,-,No Bids
2396,2982720742,5/9/2018,$100.00,$100.00,
2397,2982720749,5/9/2018,$100.00,$100.00,Forfeited
2398,2982720752,5/9/2018,$100.00,$100.00,
2399,2982720809,5/9/2018,$100.00,$100.00,
2400,2982720815,5/9/2018,"$2,100.00",-,No Bids
2401,2982720817,5/9/2018,$100.00,$100.00,
2402,2982720818,5/9/2018,$100.00,$100.00,
2403,2982720843,5/9/2018,$100.00,$100.00,
2404,2982720908,5/9/2018,$100.00,-,No Bids
2405,2982720910,5/9/2018,$100.00,$100.00,
2406,2982720914,5/9/2018,$100.00,$100.00,
2407,2982720941,5/9/2018,$100.00,-,No Bids
2408,2982721008,5/9/2018,$100.00,-,No Bids
2409,2982721010,5/9/2018,$100.00,-,No Bids
2410,2982721014,5/9/2018,"$2,000.00",-,No Bids
2411,2982721038,5/9/2018,$100.00,-,No Bids
2412,2982721045,5/9/2018,"$2,000.00",-,No Bids
2413,2982721048,5/9/2018,$100.00,-,No Bids
2414,2982721050,5/9/2018,$100.00,-,No Bids
2415,2982721101,5/9/2018,$100.00,-,No Bids
2416,2982721105,5/9/2018,$100.00,-,No Bids
2417,2982721146,5/9/2018,$100.00,$100.00,Forfeited
2419,2982721211,5/9/2018,$100.00,$100.00,
2420,2982721237,5/9/2018,"$2,000.00",-,No Bids
2421,2982721238,5/9/2018,$100.00,$100.00,Forfeited
2422,2982721245,5/9/2018,$100.00,$100.00,
2424,2982721318,5/9/2018,$100.00,-,No Bids
2425,2982721351,5/9/2018,"$2,000.00",-,No Bids
2426,2982721403,5/9/2018,$100.00,$100.00,
2427,2982721405,5/9/2018,"$1,900.00",-,No Bids
2428,2982721406,5/9/2018,$100.00,$100.00,
2429,2982721416,5/9/2018,$100.00,$100.00,
2430,2982721441,5/9/2018,$100.00,$100.00,
2431,2982721448,5/9/2018,$100.00,$100.00,
2432,2982721501,5/9/2018,$100.00,-,No Bids
2433,2982721520,5/9/2018,$100.00,-,No Bids
2434,2982721604,5/9/2018,"$2,000.00",-,No Bids
2435,2982721608,5/9/2018,$100.00,-,No Bids
2436,2982721609,5/9/2018,$100.00,-,No Bids
2437,2982721611,5/9/2018,$100.00,-,No Bids
2438,2982721617,5/9/2018,$100.00,-,No Bids
2439,2982721618,5/9/2018,$100.00,-,No Bids
2440,2982721620,5/9/2018,$100.00,-,No Bids
2441,2982721621,5/9/2018,$100.00,-,No Bids
2442,2982721628,5/9/2018,$100.00,$300.00,
2443,2982721631,5/9/2018,"$2,000.00",-,No Bids
2444,2982721632,5/9/2018,"$2,000.00",-,No Bids
2445,2982721634,5/9/2018,"$2,300.00",-,No Bids
2446,2982721637,5/9/2018,$100.00,$100.00,
2447,2982721650,5/9/2018,$100.00,-,No Bids
2449,2982721717,5/9/2018,$100.00,-,No Bids
2450,2982721744,5/9/2018,$100.00,-,No Bids
2452,2982721822,5/9/2018,$100.00,$100.00,
2453,2982721837,5/9/2018,$100.00,$100.00,
2454,2982721838,5/9/2018,"$2,100.00",-,No Bids
2455,2982721850,5/9/2018,$100.00,$100.00,
2456,2982721937,5/9/2018,$100.00,$100.00,
2457,2982722006,5/9/2018,"$1,700.00",-,No Bids
2458,2982722007,5/9/2018,$100.00,-,No Bids
2459,2982722011,5/9/2018,$100.00,-,No Bids
2460,2982722015,5/9/2018,$100.00,$100.00,
2461,2982722020,5/9/2018,$100.00,$100.00,
2463,2982722041,5/9/2018,$100.00,$100.00,
2464,2982722104,5/9/2018,$100.00,$100.00,
2465,2982722111,5/9/2018,"$2,100.00",-,No Bids
2468,2982722249,5/9/2018,"$2,000.00",-,No Bids
2469,2982722310,5/9/2018,$100.00,$100.00,
2470,2982722311,5/9/2018,$100.00,$100.00,
2471,2982722315,5/9/2018,$100.00,$100.00,
2472,2982722322,5/9/2018,$100.00,-,No Bids
2473,2982722339,5/9/2018,$100.00,-,No Bids
2474,2982722341,5/9/2018,$100.00,-,No Bids
2475,2982722343,5/9/2018,$100.00,-,No Bids
2476,2982722349,5/9/2018,$100.00,-,No Bids
2478,2982722409,5/9/2018,$100.00,-,No Bids
2479,2982722410,5/9/2018,$100.00,$100.00,
2480,2982722414,5/9/2018,$100.00,$100.00,
2481,2982722438,5/9/2018,$100.00,$100.00,Forfeited
2482,2982722440,5/9/2018,$100.00,-,No Bids
2483,2982722446,5/9/2018,$100.00,-,No Bids
2487,2982722540,5/9/2018,"$2,000.00",-,No Bids
2488,2982722549,5/9/2018,$100.00,$100.00,
2489,2982722613,5/9/2018,$100.00,-,No Bids
2490,2982722617,5/9/2018,$100.00,-,No Bids
2491,2982722637,5/9/2018,$100.00,$100.00,Forfeited
2492,2982722641,5/9/2018,"$2,000.00",-,No Bids
2494,2982722803,5/9/2018,"$1,800.00",-,No Bids
2495,2982722805,5/9/2018,$100.00,$100.00,
2497,2982722813,5/9/2018,$100.00,-,No Bids
2498,2982722837,5/9/2018,$100.00,$100.00,Forfeited
2499,2982722842,5/9/2018,"$2,000.00",-,No Bids
2500,2982722843,5/9/2018,$100.00,-,No Bids
2501,2982722849,5/9/2018,$100.00,-,No Bids
2502,2982722906,5/9/2018,$100.00,-,No Bids
2503,2982722917,5/9/2018,$100.00,-,No Bids
2505,2982722921,5/9/2018,$100.00,$100.00,
2506,2982722940,5/9/2018,$100.00,-,No Bids
2507,2982723002,5/9/2018,$100.00,-,No Bids
2508,2982723003,5/9/2018,$100.00,-,No Bids
2509,2982723007,5/9/2018,$100.00,-,No Bids
2510,2982723112,5/9/2018,$100.00,$100.00,
2512,2982723118,5/9/2018,$100.00,$100.00,
2513,2982723203,5/9/2018,$100.00,$100.00,
2514,2982723206,5/9/2018,$100.00,$100.00,
2515,2982723208,5/9/2018,$100.00,$100.00,
2517,2982723235,5/9/2018,"$2,100.00",-,No Bids
2518,2982723236,5/9/2018,$100.00,$200.00,Forfeited
2519,2982723246,5/9/2018,"$2,100.00",-,No Bids
2520,2982723247,5/9/2018,"$2,100.00",-,No Bids
2521,2982723305,5/9/2018,$100.00,-,No Bids
2522,2982723308,5/9/2018,$100.00,-,No Bids
2523,2982723338,5/9/2018,$100.00,$100.00,
2524,2982723347,5/9/2018,$100.00,-,No Bids
2527,2982723503,5/9/2018,$100.00,-,No Bids
2528,2982723508,5/9/2018,$100.00,-,No Bids
2529,2982723521,5/9/2018,$100.00,-,No Bids
2530,2982723523,5/9/2018,$100.00,-,No Bids
2531,2982723539,5/9/2018,"$2,000.00",-,No Bids
2532,2982723540,5/9/2018,"$2,100.00",-,No Bids
2533,2982723549,5/9/2018,$100.00,-,No Bids
2534,2982723602,5/9/2018,$100.00,$100.00,
2535,2982723603,5/9/2018,$100.00,-,No Bids
2536,2982723604,5/9/2018,"$2,000.00",-,No Bids
2537,2982723608,5/9/2018,$100.00,-,No Bids
2539,2982723617,5/9/2018,$100.00,-,No Bids
2540,2982723646,5/9/2018,$100.00,-,No Bids
2541,2982723702,5/9/2018,$100.00,-,No Bids
2542,2982723703,5/9/2018,"$2,000.00",-,No Bids
2543,2982723725,5/9/2018,$100.00,$200.00,Forfeited
2544,2982723726,5/9/2018,"$2,200.00",-,No Bids
2545,2982723741,5/9/2018,$100.00,-,No Bids
2546,2982723744,5/9/2018,$100.00,-,No Bids
2547,2982723803,5/9/2018,$100.00,-,No Bids
2548,2982723811,5/9/2018,$100.00,-,No Bids
2549,2982723843,5/9/2018,$100.00,-,No Bids
2550,2982723911,5/9/2018,$100.00,-,No Bids
2551,2982723913,5/9/2018,$100.00,-,No Bids
2552,2982723918,5/9/2018,$100.00,-,No Bids
2553,2982723920,5/9/2018,"$2,000.00",-,No Bids
2555,2982723943,5/9/2018,"$2,000.00",-,No Bids
2556,2982723944,5/9/2018,$100.00,-,No Bids
2557,2982724010,5/9/2018,$100.00,$100.00,
2558,2982724015,5/9/2018,$100.00,$100.00,
2559,2982724016,5/9/2018,$100.00,$100.00,
2560,2982724023,5/9/2018,"$2,300.00",-,No Bids
2561,2982724051,5/9/2018,$100.00,$100.00,
2562,2982724102,5/9/2018,$100.00,-,No Bids
2563,2982724103,5/9/2018,$100.00,$100.00,
2565,2982724107,5/9/2018,$100.00,-,No Bids
2566,2982724113,5/9/2018,$100.00,-,No Bids
2567,2982724120,5/9/2018,$100.00,$100.00,
2568,2982724129,5/9/2018,"$2,100.00",-,No Bids
2569,2982724141,5/9/2018,$100.00,-,No Bids
2570,2982724204,5/9/2018,$100.00,-,No Bids
2571,2982724205,5/9/2018,$100.00,-,No Bids
2572,2982724209,5/9/2018,$100.00,-,No Bids
2573,2982724214,5/9/2018,$100.00,-,No Bids
2574,2982724235,5/9/2018,$100.00,$100.00,Forfeited
2575,2982724320,5/9/2018,$100.00,$100.00,
2576,2982724341,5/9/2018,"$2,000.00",-,No Bids
2577,2982724413,5/9/2018,$100.00,$100.00,
2579,2982724501,5/9/2018,$100.00,$100.00,
2580,2982724506,5/9/2018,$100.00,$100.00,
2581,2982724508,5/9/2018,"$1,900.00",-,No Bids
2582,2982724520,5/9/2018,"$2,000.00",-,No Bids
2583,2982724524,5/9/2018,$100.00,$100.00,
2584,2982724542,5/9/2018,"$2,100.00",-,No Bids
2585,2982724601,5/9/2018,"$2,000.00",-,No Bids
2586,2982724605,5/9/2018,$100.00,-,No Bids
2587,2982724615,5/9/2018,$100.00,$100.00,
2588,2982724616,5/9/2018,$100.00,-,No Bids
2589,2982724617,5/9/2018,$100.00,-,No Bids
2590,2982724645,5/9/2018,$100.00,-,No Bids
2591,2982724650,5/9/2018,$100.00,-,No Bids
2592,2982724717,5/9/2018,$100.00,$300.00,
2595,2982724818,5/9/2018,$100.00,-,No Bids
2596,2982724841,5/9/2018,$100.00,-,No Bids
2597,2982724901,5/9/2018,$100.00,-,No Bids
2598,2982724902,5/9/2018,$100.00,-,No Bids
2599,2982724907,5/9/2018,$100.00,-,No Bids
2600,2982724914,5/9/2018,$100.00,-,No Bids
2601,2982724917,5/9/2018,$100.00,$100.00,
2602,2982724920,5/9/2018,$100.00,-,No Bids
2603,2982724938,5/9/2018,$100.00,$100.00,Forfeited
2604,2982724942,5/9/2018,$100.00,-,No Bids
2605,2982724943,5/9/2018,$100.00,-,No Bids
2606,2982724945,5/9/2018,$100.00,-,No Bids
2607,2982725005,5/9/2018,$100.00,-,No Bids
2608,2982725012,5/9/2018,$100.00,-,No Bids
2609,2982725020,5/9/2018,"$2,300.00",-,No Bids
2610,2982725037,5/9/2018,$100.00,$100.00,Forfeited
2611,2982725038,5/9/2018,$100.00,$100.00,Forfeited
2612,2982725048,5/9/2018,$100.00,-,No Bids
2613,2982725103,5/9/2018,$100.00,-,No Bids
2614,2982725139,5/9/2018,"$2,000.00",-,No Bids
2615,2982725142,5/9/2018,$100.00,$100.00,
2616,2982725201,5/9/2018,$100.00,-,No Bids
2617,2982725204,5/9/2018,$100.00,-,No Bids
2618,2982725208,5/9/2018,$100.00,-,No Bids
2619,2982725217,5/9/2018,$100.00,$100.00,
2620,2982725250,5/9/2018,"$1,900.00",-,No Bids
2621,2982725308,5/9/2018,$100.00,-,No Bids
2622,2982725311,5/9/2018,"$2,000.00",-,No Bids
2623,2982725341,5/9/2018,$100.00,$100.00,
2624,2982725348,5/9/2018,$100.00,-,No Bids
2625,2982725404,5/9/2018,$100.00,$100.00,
2626,2982725408,5/9/2018,"$2,000.00",-,No Bids
2627,2982725413,5/9/2018,$100.00,-,No Bids
2628,2982725420,5/9/2018,"$1,900.00",-,No Bids
2629,2982725436,5/9/2018,"$1,800.00",-,No Bids
2630,2982725537,5/9/2018,"$2,100.00",-,No Bids
2631,2982725541,5/9/2018,"$2,000.00",-,No Bids
2632,2982725546,5/9/2018,$100.00,$100.00,
2633,2982725602,5/9/2018,"$2,200.00",-,No Bids
2634,2982725621,5/9/2018,$100.00,-,No Bids
2635,2982725645,5/9/2018,$100.00,-,No Bids
2636,2982725703,5/9/2018,$100.00,$100.00,
2637,2982725727,5/9/2018,$100.00,$300.00,
2638,2982725728,5/9/2018,"$2,000.00",-,No Bids
2639,2982725738,5/9/2018,$100.00,$100.00,
2640,2982725750,5/9/2018,$100.00,$100.00,
2641,2982725803,5/9/2018,$100.00,$100.00,
2642,2982725813,5/9/2018,$100.00,$100.00,
2643,2982725908,5/9/2018,$100.00,$100.00,
2644,2982725911,5/9/2018,$100.00,$100.00,
2645,2982725917,5/9/2018,$100.00,$100.00,
2646,2982725951,5/9/2018,"$2,000.00",-,No Bids
2647,2982726030,5/9/2018,"$1,800.00",-,No Bids
2648,2982726106,5/9/2018,$100.00,$100.00,
2649,2982726107,5/9/2018,$100.00,$100.00,
2650,2982726136,5/9/2018,$100.00,$100.00,
2651,2982726148,5/9/2018,$100.00,$100.00,
2652,2982726250,5/9/2018,$100.00,$100.00,
2653,2982726301,5/9/2018,$100.00,$100.00,Forfeited
2654,2982726312,5/9/2018,$100.00,-,No Bids
2655,2982726316,5/9/2018,$100.00,-,No Bids
2656,2982726318,5/9/2018,$100.00,-,No Bids
2657,2982726324,5/9/2018,$100.00,-,No Bids
2658,2982726346,5/9/2018,$100.00,-,No Bids
2659,2982726350,5/9/2018,"$2,000.00",-,No Bids
2661,2982726410,5/9/2018,$100.00,-,No Bids
2662,2982726418,5/9/2018,$100.00,$100.00,
2663,2982726435,5/9/2018,$100.00,$300.00,
2664,2982726436,5/9/2018,$100.00,$100.00,
2666,2982726450,5/9/2018,$100.00,-,No Bids
2667,2982726522,5/9/2018,$100.00,$100.00,
2668,2982726545,5/9/2018,$100.00,$100.00,
2669,2982726601,5/9/2018,$100.00,$100.00,
2670,2982726602,5/9/2018,$100.00,$100.00,
